method,query_kind,adapters,predicted_score,heldout_score,feasible,predicted_weights,heldout_weights,coefficient_regret,margins,obstructing_tasks,certificate_type,grid_points,primal_upper,dual_lower,certificate_gap,dual_weights,certificate_message,psd_projected,quadratic_min_eigenvalue,quadratic_psd_adjustment,error,source_run,slice_id
dare_ties,pair,adammandic87_3d7a58a6_4380_4e3+datlaaaaaaa_cc1f8701_0976_4f48,5.516674748003037,2.613380622863737,0,"[0.6188148914059461, 0.38118510859405386]","[0.4, 0.6]",1.4705777168273926,"{""adammandic87_3d7a58a6_4380_4e3"": -2.613380622863737, ""datlaaaaaaa_cc1f8701_0976_4f48"": 1.9229739189148276}",adammandic87_3d7a58a6_4380_4e3,continuous_primal_dual_psd,4,5.516674748003037,5.516674748003037,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,113.002061843872,0.0,,qwen25_real_m50_balanced_random_seed20260503_facepairs_dare_ties_20260503_facepairs_contcert,qwen25_real_m50_balanced_random_seed20260503_facepairs
dare_ties,pair,adammandic87_3d7a58a6_4380_4e3+mrhungddddh_911f6275_22fd_4f41,0.13413483316498542,0.315585803985563,0,"[0.5381123835766819, 0.4618876164233181]","[0.4, 0.6]",3.8367867469787598,"{""adammandic87_3d7a58a6_4380_4e3"": -0.315585803985563, ""mrhungddddh_911f6275_22fd_4f41"": 1.6437500000000327}",adammandic87_3d7a58a6_4380_4e3,continuous_primal_dual_psd,4,0.13413483316498542,0.13413483316498542,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,139.50899243354792,0.0,,qwen25_real_m50_balanced_random_seed20260503_facepairs_dare_ties_20260503_facepairs_contcert,qwen25_real_m50_balanced_random_seed20260503_facepairs
dare_ties,pair,adammandic87_3d7a58a6_4380_4e3+nbninh_0d8b128b_8753_46c3_b80f,7.7389612320809835,-0.03529481887820651,1,"[0.22053794642740462, 0.7794620535725953]","[0.2, 0.8]",0.0,"{""adammandic87_3d7a58a6_4380_4e3"": 0.03529481887820651, ""nbninh_0d8b128b_8753_46c3_b80f"": 1.054602694737774}",adammandic87_3d7a58a6_4380_4e3,continuous_primal_dual_psd,4,7.7389612320809835,7.738961232077438,3.5456082514429e-12,"[0.8076612135726302, 0.1923387864273698]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-22.3211944103241,22.3211944103241,,qwen25_real_m50_balanced_random_seed20260503_facepairs_dare_ties_20260503_facepairs_contcert,qwen25_real_m50_balanced_random_seed20260503_facepairs
dare_ties,pair,adammandic87_3d7a58a6_4380_4e3+nbninh_a1f78795_1b61_4923_9235,23.727103234082332,8.127906990051237,0,"[0.3124837863545961, 0.6875162136454038]","[0.8, 0.2]",11.107301712036133,"{""adammandic87_3d7a58a6_4380_4e3"": -5.30783243179318, ""nbninh_a1f78795_1b61_4923_9235"": -8.127906990051237}",nbninh_a1f78795_1b61_4923_9235,continuous_primal_dual_psd,4,23.727103234082332,23.72710323408233,3.552713678800501e-15,"[0.6133714073260382, 0.3866285926739617]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-55.4940104484559,55.4940104484559,,qwen25_real_m50_balanced_random_seed20260503_facepairs_dare_ties_20260503_facepairs_contcert,qwen25_real_m50_balanced_random_seed20260503_facepairs
dare_ties,pair,adammandic87_3d7a58a6_4380_4e3+nhung03_7b6cdc3c_7130_4c2c_a2c,0.04027493000027105,-4.5296161651611655,1,"[0.2000000000000003, 0.7999999999999997]","[0.2, 0.8]",0.0,"{""adammandic87_3d7a58a6_4380_4e3"": 5.264910984039339, ""nhung03_7b6cdc3c_7130_4c2c_a2c"": 4.5296161651611655}",nhung03_7b6cdc3c_7130_4c2c_a2c,continuous_primal_dual_psd,4,0.04027493000027105,0.04027493000027105,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-52.85874009132384,52.85874009132384,,qwen25_real_m50_balanced_random_seed20260503_facepairs_dare_ties_20260503_facepairs_contcert,qwen25_real_m50_balanced_random_seed20260503_facepairs
dare_ties,pair,adammandic87_3d7a58a6_4380_4e3+phungkhaccuong_2b1522e6_bef2_7,2.6456040253898045,-0.8573859214783042,1,"[0.6263925553084955, 0.37360744469150453]","[0.6, 0.4]",0.0,"{""adammandic87_3d7a58a6_4380_4e3"": 1.246914196014437, ""phungkhaccuong_2b1522e6_bef2_7"": 0.8573859214783042}",phungkhaccuong_2b1522e6_bef2_7,continuous_primal_dual_psd,4,2.6456040253898045,2.6456040253898045,0.0,"[1.0, 5.551115123125783e-17]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,23.623406887054454,0.0,,qwen25_real_m50_balanced_random_seed20260503_facepairs_dare_ties_20260503_facepairs_contcert,qwen25_real_m50_balanced_random_seed20260503_facepairs
dare_ties,pair,adammandic87_3d7a58a6_4380_4e3+phungkhaccuong_731c6dec_a942_4,6.122261476516014,7.130888175964323,0,"[0.5771430844274963, 0.4228569155725037]","[0.2, 0.8]",0.7352948188781738,"{""adammandic87_3d7a58a6_4380_4e3"": -3.101959896087614, ""phungkhaccuong_731c6dec_a942_4"": -7.130888175964323}",phungkhaccuong_731c6dec_a942_4,continuous_primal_dual_psd,4,6.122261476516014,6.122261476516014,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,26.041567325592034,0.0,,qwen25_real_m50_balanced_random_seed20260503_facepairs_dare_ties_20260503_facepairs_contcert,qwen25_real_m50_balanced_random_seed20260503_facepairs
dare_ties,pair,adammandic87_3d7a58a6_4380_4e3+thaffggg_8a78a9b2_d3fa_4615_b8,1.8790329257434983,4.083958339691129,0,"[0.5834964975098971, 0.41650350249010293]","[0.8, 0.2]",6.015539169311523,"{""adammandic87_3d7a58a6_4380_4e3"": -4.083958339691129, ""thaffggg_8a78a9b2_d3fa_4615_b8"": -1.5680582046508462}",adammandic87_3d7a58a6_4380_4e3,continuous_primal_dual_psd,4,1.8790329257434983,1.8790329257434983,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,117.56107211112976,0.0,,qwen25_real_m50_balanced_random_seed20260503_facepairs_dare_ties_20260503_facepairs_contcert,qwen25_real_m50_balanced_random_seed20260503_facepairs
dare_ties,pair,adammandic87_3d7a58a6_4380_4e3+tuanna08go_c1cf0152_7ae6_43b6,2.3468334197997875,4.969361495971647,0,"[0.200000000000002, 0.799999999999998]","[0.4, 0.6]",0.6535887718200684,"{""adammandic87_3d7a58a6_4380_4e3"": -3.73307771682736, ""tuanna08go_c1cf0152_7ae6_43b6"": -4.969361495971647}",tuanna08go_c1cf0152_7ae6_43b6,continuous_primal_dual_psd,4,2.3468334197997875,2.3468334197997875,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-1.0851025581359883,1.0851025581359883,,qwen25_real_m50_balanced_random_seed20260503_facepairs_dare_ties_20260503_facepairs_contcert,qwen25_real_m50_balanced_random_seed20260503_facepairs
dare_ties,pair,adammandic87_3d7a58a6_4380_4e3+versil91_e9f26c47_9b78_4e3f_81,0.5623496294021276,0.6999999999999673,0,"[0.2, 0.8]","[0.2, 0.8]",0.0,"{""adammandic87_3d7a58a6_4380_4e3"": 0.6157844543457358, ""versil91_e9f26c47_9b78_4e3f_81"": -0.6999999999999673}",versil91_e9f26c47_9b78_4e3f_81,continuous_primal_dual_psd,4,0.5623496294021276,0.5623496294021276,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-18.38222146034242,18.38222146034242,,qwen25_real_m50_balanced_random_seed20260503_facepairs_dare_ties_20260503_facepairs_contcert,qwen25_real_m50_balanced_random_seed20260503_facepairs
