adapters,predicted_score,heldout_score,feasible,slice_id,method
duyphu_4909ad74_a335_4972_9ed8+hongngo_7e251dfc_e0f7_4f73_aae+datlaaaaaaa_e8cccbe1_c136_409a,24.299657823010243,17.24497385025021,0,qwen25_real_m50_balanced_random_seed20260503,linear
duyphu_7aba420b_74ac_4209_b514+thaffggg_8a78a9b2_d3fa_4615_b8+duyphu_0112d9da_9934_4614_b233,23.04079679821329,4.971403925876945,0,qwen25_real_m50_balanced_random_seed20260505,linear
adammandic87_3d7a58a6_4380_4e3+nbninh_0d8b128b_8753_46c3_b80f+datlaaaaaaa_e8cccbe1_c136_409a,22.16936776760344,6.012502384185758,0,qwen25_real_m50_balanced_random_seed20260505,linear
chauhoang_4909ad74_a335_4972_9+nhoxinh_0c66c9c5_5cc2_46a8_9db+nhung02_db2c9545_4607_487b_9cc,22.15786531126829,16.59534282684323,0,qwen25_real_m50_balanced_random_seed20260504,linear
nbninh_a1f78795_1b61_4923_9235+mrhunghd_9e58333c_df22_4a00_9c+nhung03_7b6cdc3c_7130_4c2c_a2c,22.057983985638405,7.784488868713346,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
chauhoang_4909ad74_a335_4972_9+nbninh_a1f78795_1b61_4923_9235+mrhungddddh_9b1deaac_4565_48f2,21.605382479183987,18.50198812484738,0,qwen25_real_m50_balanced_random_seed20260505,linear
cunghoctienganh_b7496e73_1762+nhung02_db2c9545_4607_487b_9cc+adammandic87_f28f18cf_4abb_4db,21.48517079353411,16.88317365646359,0,qwen25_real_m50_balanced_random_seed20260503,linear
tuanna08go_c1cf0152_7ae6_43b6+nbninh_a1f78795_1b61_4923_9235+mrhungddddh_9b1deaac_4565_48f2,21.47053286294788,9.33676071166989,0,qwen25_real_m50_balanced_random_seed20260504,linear
thaffggg_8a78a9b2_d3fa_4615_b8+cunghoctienganh_c1cf0152_7ae6+nhoxinh_0c66c9c5_5cc2_46a8_9db,20.998655702869303,7.432451915740934,0,qwen25_real_m50_balanced_random_seed20260503,linear
datlaaaaaaa_cc1f8701_0976_4f48+datlaaaaaaa_0dbe42c8_b07b_4785+datlaaaaaaa_e8cccbe1_c136_409a,20.745588476134124,19.512012672424284,0,qwen25_real_m50_balanced_random_seed20260504,linear
thaffggg_8a78a9b2_d3fa_4615_b8+tuanna08go_c1cf0152_7ae6_43b6+datlaaaaaaa_0dbe42c8_b07b_4785,20.706428942229092,12.726286125183073,0,qwen25_real_m50_balanced_random_seed20260504,linear
chauhoang_4909ad74_a335_4972_9+nhoxinh_2f944a50_cbd3_4334_af8+nhung02_db2c9545_4607_487b_9cc,20.01097529064807,19.328609180450407,0,qwen25_real_m50_balanced_random_seed20260503,linear
duyphu_0112d9da_9934_4614_b233+nbninh_c4ae10ba_efe4_401e_8dd7+hongngo_7e251dfc_e0f7_4f73_aae,19.849730431221676,12.1519119262695,0,qwen25_real_m50_balanced_random_seed20260504,linear
chauhoang_4909ad74_a335_4972_9+phungkhaccuong_2b1522e6_bef2_7+datlaaaaaaa_e8cccbe1_c136_409a,19.419531918621647,12.448504638671842,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
duyphu_7aba420b_74ac_4209_b514+datlaaaaaaa_cc1f8701_0976_4f48+phungkhaccuong_a992b7f5_9d18_c,19.325484788814595,0.5995065689086587,0,qwen25_real_m50_balanced_random_seed20260504,linear
thaffggg_8a78a9b2_d3fa_4615_b8+tuanna08go_7647f014_8af3_4266+chauhoang_4909ad74_a335_4972_9,19.31186458674528,17.30799980163571,0,qwen25_real_m50_balanced_random_seed20260503,linear
cunghoctienganh_c1cf0152_7ae6+chauhoang_4909ad74_a335_4972_9+duyphu_4909ad74_a335_4972_9ed8,19.270890586527493,6.20812482833859,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
laquythang_efe15045_778f_4dfa+phungkhaccuong_a992b7f5_9d18_c+datlaaaaaaa_0dbe42c8_b07b_4785,19.027006583771044,1.5900880813598306,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
versil91_01a5620a_fb5f_4bab_94+duyphu_4909ad74_a335_4972_9ed8+phungkhaccuong_a992b7f5_9d18_c,18.99695115011266,5.4728300094604165,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
tuanna08go_7647f014_8af3_4266+nhung02_db2c9545_4607_487b_9cc+nhung03_7b6cdc3c_7130_4c2c_a2c,18.84622008111533,7.304492664337125,0,qwen25_real_m50_balanced_random_seed20260505,linear
adammandic87_3d7a58a6_4380_4e3+nhoxinh_2f944a50_cbd3_4334_af8+nhung03_7b6cdc3c_7130_4c2c_a2c,18.80442185965295,10.780206394195524,0,qwen25_real_m50_balanced_random_seed20260505,linear
tuanna08go_c1cf0152_7ae6_43b6+phungkhaccuong_2b1522e6_bef2_7+nbninh_a1f78795_1b61_4923_9235,17.849472673980884,8.846286010742155,0,qwen25_real_m50_balanced_random_seed20260505,linear
chauhoang_2aa4f343_5524_f86e_b+nhoxinh_2f944a50_cbd3_4334_af8+mrhungddddh_911f6275_22fd_4f41,17.628283244311287,10.480263900756803,0,qwen25_real_m50_balanced_random_seed20260504,linear
versil91_e9f26c47_9b78_4e3f_81+duyphu_4909ad74_a335_4972_9ed8+nhoxinh_2f944a50_cbd3_4334_af8,17.276581189501837,11.667254638671842,0,qwen25_real_m50_balanced_random_seed20260504,linear
nhoxinh_2f944a50_cbd3_4334_af8+hongngo_687b8c72_c89b_4cb7_b7c+hongngo_9d92894f_7b7b_49e0_8f3,17.110258643405857,4.825809669494596,0,qwen25_real_m50_balanced_random_seed20260503,linear
datlaaaaaaa_cc1f8701_0976_4f48+laquythang_efe15045_778f_4dfa+duyphu_0112d9da_9934_4614_b233,17.08790519221835,8.54722566604611,0,qwen25_real_m50_balanced_random_seed20260505,linear
cunghoctienganh_b7496e73_1762+nhoxinh_0c66c9c5_5cc2_46a8_9db+versil91_121ef6e9_0ded_4fc3_8c,16.990284265466823,12.175539207458463,0,qwen25_real_m50_balanced_random_seed20260505,linear
adammandic87_3d7a58a6_4380_4e3+nbninh_a1f78795_1b61_4923_9235+mrhungddddh_911f6275_22fd_4f41,16.89500619479065,12.168267440795866,0,qwen25_real_m50_balanced_random_seed20260503,linear
thaffggg_8a78a9b2_d3fa_4615_b8+laquythang_8444c3be_8779_4769+nhoxinh_0c66c9c5_5cc2_46a8_9db,16.503966161545648,14.512017440795866,0,qwen25_real_m50_balanced_random_seed20260504,linear
duyphu_0112d9da_9934_4614_b233+hongngo_7e251dfc_e0f7_4f73_aae+mrhunghd_9e58333c_df22_4a00_9c,16.50371260643002,7.83541507720944,0,qwen25_real_m50_balanced_random_seed20260504,linear
chauhoang_2aa4f343_5524_f86e_b+phungkhaccuong_a992b7f5_9d18_c+nhoxinh_9214fc0d_4490_4bdd_9ff,16.45839891905557,10.741987895965543,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
versil91_e9f26c47_9b78_4e3f_81+hongngo_7e251dfc_e0f7_4f73_aae+datlaaaaaaa_e8cccbe1_c136_409a,16.40680533371346,6.510856819152799,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
versil91_01a5620a_fb5f_4bab_94+thaffggg_8a78a9b2_d3fa_4615_b8+nhoxinh_0c66c9c5_5cc2_46a8_9db,16.395112943649263,7.207933139800993,0,qwen25_real_m50_balanced_random_seed20260504,linear
thaffggg_8a78a9b2_d3fa_4615_b8+datlaaaaaaa_0dbe42c8_b07b_4785+versil91_121ef6e9_0ded_4fc3_8c,16.27801365852352,16.472187709808317,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
nhoxinh_0c66c9c5_5cc2_46a8_9db+hongngo_7e251dfc_e0f7_4f73_aae+hongngo_687b8c72_c89b_4cb7_b7c,16.133810504749324,5.857256126403776,0,qwen25_real_m50_balanced_random_seed20260503,linear
cunghoctienganh_4909ad74_a335+duyphu_4909ad74_a335_4972_9ed8+phungkhaccuong_2b1522e6_bef2_7,16.039803695678664,15.243640613555876,0,qwen25_real_m50_balanced_random_seed20260503,linear
laquythang_8444c3be_8779_4769+cunghoctienganh_b7496e73_1762+adammandic87_f28f18cf_4abb_4db,16.028574172578512,13.029006195068328,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
duyphu_4909ad74_a335_4972_9ed8+hongngo_687b8c72_c89b_4cb7_b7c+versil91_63cd5c4a_5a68_4c25_bd,16.016957235336278,8.319059085845915,0,qwen25_real_m50_balanced_random_seed20260505,linear
laquythang_8444c3be_8779_4769+chauhoang_4909ad74_a335_4972_9+hongngo_7e251dfc_e0f7_4f73_aae,15.888695848422175,14.61499042510983,0,qwen25_real_m50_balanced_random_seed20260503,linear
datlaaaaaaa_cc1f8701_0976_4f48+nbninh_c4ae10ba_efe4_401e_8dd7+datlaaaaaaa_e8cccbe1_c136_409a,15.844511688976748,8.838406276702848,0,qwen25_real_m50_balanced_random_seed20260504,linear
adammandic87_3d7a58a6_4380_4e3+nhoxinh_2f944a50_cbd3_4334_af8+versil91_474890ea_012d_4a25_96,15.631907591321824,5.404868793487516,0,qwen25_real_m50_balanced_random_seed20260504,linear
versil91_8444c3be_8779_4769_a0+laquythang_efe15045_778f_4dfa+duyphu_4909ad74_a335_4972_9ed8,15.384589115511831,3.1290800094604165,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
datlaaaaaaa_cc1f8701_0976_4f48+hongngo_7e251dfc_e0f7_4f73_aae+nhung03_7b6cdc3c_7130_4c2c_a2c,15.316117186601849,15.074697208404508,0,qwen25_real_m50_balanced_random_seed20260505,linear
tuanna08go_c1cf0152_7ae6_43b6+cunghoctienganh_c1cf0152_7ae6+nbninh_a1f78795_1b61_4923_9235,15.282031247463072,9.706452560424772,0,qwen25_real_m50_balanced_random_seed20260505,linear
tuanna08go_c1cf0152_7ae6_43b6+laquythang_8444c3be_8779_4769+cunghoctienganh_b7496e73_1762,15.194747798934102,10.127082538604704,0,qwen25_real_m50_balanced_random_seed20260505,linear
cunghoctienganh_b7496e73_1762+chauhoang_2aa4f343_5524_f86e_b+nhung03_7b6cdc3c_7130_4c2c_a2c,15.05614828025484,12.44427270889279,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
nhoxinh_2f944a50_cbd3_4334_af8+datlaaaaaaa_0dbe42c8_b07b_4785+versil91_63cd5c4a_5a68_4c25_bd,14.666602087020852,11.141303253173795,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
nhoxinh_0c66c9c5_5cc2_46a8_9db+nhung02_08157847_d833_4d45_90f+nhung03_7b6cdc3c_7130_4c2c_a2c,14.336071605622442,3.536120128631559,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
versil91_01a5620a_fb5f_4bab_94+thaffggg_8a78a9b2_d3fa_4615_b8+chauhoang_4909ad74_a335_4972_9,14.228168459892526,7.604745101928678,0,qwen25_real_m50_balanced_random_seed20260505,linear
cunghoctienganh_b7496e73_1762+mrhungddddh_fe499423_02f3_4cfd+mrhungddddh_911f6275_22fd_4f41,13.679064001825784,0.2923048999721058,0,qwen25_real_m50_balanced_random_seed20260504,linear
duyphu_0112d9da_9934_4614_b233+hongngo_687b8c72_c89b_4cb7_b7c+versil91_474890ea_012d_4a25_96,13.604774509448308,9.074202251434292,0,qwen25_real_m50_balanced_random_seed20260503,linear
hongngo_9d92894f_7b7b_49e0_8f3+datlaaaaaaa_0dbe42c8_b07b_4785+versil91_474890ea_012d_4a25_96,13.589207174472046,7.867494297027555,0,qwen25_real_m50_balanced_random_seed20260505,linear
duyphu_4909ad74_a335_4972_9ed8+nhoxinh_2f944a50_cbd3_4334_af8+versil91_474890ea_012d_4a25_96,13.46563689300789,10.055163574218716,0,qwen25_real_m50_balanced_random_seed20260504,linear
tuanna08go_c1cf0152_7ae6_43b6+chauhoang_2aa4f343_5524_f86e_b+datlaaaaaaa_e8cccbe1_c136_409a,13.282840980521364,4.609897804260221,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
laquythang_8444c3be_8779_4769+nbninh_c4ae10ba_efe4_401e_8dd7+versil91_63cd5c4a_5a68_4c25_bd,13.26401856864576,8.364978504180876,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
versil91_01a5620a_fb5f_4bab_94+duyphu_0112d9da_9934_4614_b233+hongngo_687b8c72_c89b_4cb7_b7c,13.25693436360906,7.428506088256803,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
duyphu_0112d9da_9934_4614_b233+phungkhaccuong_2b1522e6_bef2_7+nhung02_08157847_d833_4d45_90f,13.2227762645203,16.416612339019743,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
laquythang_efe15045_778f_4dfa+nbninh_a1f78795_1b61_4923_9235+hongngo_7e251dfc_e0f7_4f73_aae,13.070813023998785,9.634390544891325,0,qwen25_real_m50_balanced_random_seed20260504,linear
versil91_e9f26c47_9b78_4e3f_81+cunghoctienganh_4909ad74_a335+phungkhaccuong_2b1522e6_bef2_7,12.758644065041036,3.9562851905822423,0,qwen25_real_m50_balanced_random_seed20260503,linear
versil91_e9f26c47_9b78_4e3f_81+phungkhaccuong_2b1522e6_bef2_7+mrhungddddh_911f6275_22fd_4f41,12.48650709494282,6.296423149108854,0,qwen25_real_m50_balanced_random_seed20260504,linear
tuanna08go_c1cf0152_7ae6_43b6+laquythang_8444c3be_8779_4769+phungkhaccuong_a992b7f5_9d18_c,12.467518716497812,1.010015678405729,0,qwen25_real_m50_balanced_random_seed20260503,linear
nhoxinh_0c66c9c5_5cc2_46a8_9db+nhung02_db2c9545_4607_487b_9cc+nhung03_7b6cdc3c_7130_4c2c_a2c,12.3095787067782,13.659551811218227,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
versil91_e9f26c47_9b78_4e3f_81+nbninh_a1f78795_1b61_4923_9235+versil91_474890ea_012d_4a25_96,12.191948681268634,6.6967279434203775,0,qwen25_real_m50_balanced_random_seed20260503,linear
cunghoctienganh_b7496e73_1762+duyphu_0112d9da_9934_4614_b233+nblinh63_0eb73af3_0631_437a_ad,12.049892616271949,7.85379714965817,0,qwen25_real_m50_balanced_random_seed20260505,linear
adammandic87_3d7a58a6_4380_4e3+cunghoctienganh_4909ad74_a335+mrhungddddh_911f6275_22fd_4f41,12.021138472220873,6.356075477600065,0,qwen25_real_m50_balanced_random_seed20260504,linear
cunghoctienganh_b7496e73_1762+duyphu_4909ad74_a335_4972_9ed8+versil91_474890ea_012d_4a25_96,12.019458484650064,14.102783870696989,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
duyphu_4909ad74_a335_4972_9ed8+nhoxinh_9214fc0d_4490_4bdd_9ff+hongngo_9d92894f_7b7b_49e0_8f3,11.993827828497622,9.390488338470426,0,qwen25_real_m50_balanced_random_seed20260505,linear
laquythang_8444c3be_8779_4769+nhoxinh_2f944a50_cbd3_4334_af8+versil91_121ef6e9_0ded_4fc3_8c,11.824382500151994,10.955444049835172,0,qwen25_real_m50_balanced_random_seed20260505,linear
versil91_e9f26c47_9b78_4e3f_81+laquythang_8444c3be_8779_4769+cunghoctienganh_4909ad74_a335,11.699862916855572,3.028717708587614,0,qwen25_real_m50_balanced_random_seed20260505,linear
versil91_e9f26c47_9b78_4e3f_81+nhoxinh_2f944a50_cbd3_4334_af8+nhung02_db2c9545_4607_487b_9cc,11.68774682864617,10.032525730133024,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
lhong4759_f68c5c87_934d_4399_b+laquythang_8444c3be_8779_4769+versil91_121ef6e9_0ded_4fc3_8c,11.662666197725304,2.5776178359985025,0,qwen25_real_m50_balanced_random_seed20260504,linear
versil91_8444c3be_8779_4769_a0+cunghoctienganh_c1cf0152_7ae6+nhung02_db2c9545_4607_487b_9cc,11.53841651230666,4.213073921203581,0,qwen25_real_m50_balanced_random_seed20260504,linear
nhoxinh_0c66c9c5_5cc2_46a8_9db+hongngo_687b8c72_c89b_4cb7_b7c+adammandic87_f28f18cf_4abb_4db,11.486375297280984,0.6999999999999673,0,qwen25_real_m50_balanced_random_seed20260505,linear
cunghoctienganh_b7496e73_1762+chauhoang_4909ad74_a335_4972_9+adammandic87_f28f18cf_4abb_4db,11.440244388580297,14.407840442657438,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
duyphu_0112d9da_9934_4614_b233+mrhungddddh_9b1deaac_4565_48f2+versil91_121ef6e9_0ded_4fc3_8c,11.419376579811304,10.168948841094938,0,qwen25_real_m50_balanced_random_seed20260504,linear
versil91_8444c3be_8779_4769_a0+adammandic87_f28f18cf_4abb_4db+versil91_63cd5c4a_5a68_4c25_bd,11.302926445578365,1.481249999999967,0,qwen25_real_m50_balanced_random_seed20260505,linear
tuanna08go_7647f014_8af3_4266+denbeo_d9ae91c0_fed9_4fb4_8ddd+hongngo_687b8c72_c89b_4cb7_b7c,11.24415276266642,3.8249999999999673,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
tuanna08go_7647f014_8af3_4266+nbninh_a1f78795_1b61_4923_9235+nhoxinh_9214fc0d_4490_4bdd_9ff,11.190482632723402,10.387495231628384,0,qwen25_real_m50_balanced_random_seed20260504,linear
hongngo_7e251dfc_e0f7_4f73_aae+nhung02_08157847_d833_4d45_90f+datlaaaaaaa_e8cccbe1_c136_409a,11.055895757675216,8.131709766387907,0,qwen25_real_m50_balanced_random_seed20260505,linear
adammandic87_3d7a58a6_4380_4e3+denbeo_d9ae91c0_fed9_4fb4_8ddd+mrhungddddh_911f6275_22fd_4f41,10.93077975596704,9.481075477600063,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
tuanna08go_7647f014_8af3_4266+cunghoctienganh_c1cf0152_7ae6+duyphu_0112d9da_9934_4614_b233,10.808137821232188,5.54126806259152,0,qwen25_real_m50_balanced_random_seed20260505,linear
denbeo_d9ae91c0_fed9_4fb4_8ddd+nbninh_a1f78795_1b61_4923_9235+nhoxinh_0c66c9c5_5cc2_46a8_9db,10.69043190702751,12.74348802566525,0,qwen25_real_m50_balanced_random_seed20260503,linear
lhong4759_f68c5c87_934d_4399_b+versil91_e9f26c47_9b78_4e3f_81+chauhoang_4909ad74_a335_4972_9,10.495141220092732,2.6047498703002603,0,qwen25_real_m50_balanced_random_seed20260504,linear
duyphu_4909ad74_a335_4972_9ed8+hongngo_687b8c72_c89b_4cb7_b7c+hongngo_9d92894f_7b7b_49e0_8f3,10.375399516580366,7.049205970764128,0,qwen25_real_m50_balanced_random_seed20260505,linear
denbeo_d9ae91c0_fed9_4fb4_8ddd+hongngo_7e251dfc_e0f7_4f73_aae+thaffggg_8c87f3d3_d4bb_475a_a8,10.28983297423672,5.386188697814909,0,qwen25_real_m50_balanced_random_seed20260503,linear
denbeo_d9ae91c0_fed9_4fb4_8ddd+mrhunghd_9e58333c_df22_4a00_9c+nhung03_7b6cdc3c_7130_4c2c_a2c,10.26244389066734,4.04820747375485,0,qwen25_real_m50_balanced_random_seed20260503,linear
chauhoang_2aa4f343_5524_f86e_b+nhoxinh_9214fc0d_4490_4bdd_9ff+nhung03_7b6cdc3c_7130_4c2c_a2c,9.974327407008182,7.391169738769499,0,qwen25_real_m50_balanced_random_seed20260504,linear
cunghoctienganh_c1cf0152_7ae6+phungkhaccuong_a992b7f5_9d18_c+hongngo_7e251dfc_e0f7_4f73_aae,9.933749273635213,5.052664947509733,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
cunghoctienganh_b7496e73_1762+chauhoang_2aa4f343_5524_f86e_b+nbninh_c4ae10ba_efe4_401e_8dd7,9.909956203362338,4.1569025039672525,0,qwen25_real_m50_balanced_random_seed20260505,linear
versil91_01a5620a_fb5f_4bab_94+nbninh_a1f78795_1b61_4923_9235+hongngo_687b8c72_c89b_4cb7_b7c,9.890583829253725,9.86781425476071,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
versil91_8444c3be_8779_4769_a0+tuanna08go_7647f014_8af3_4266+duyphu_0112d9da_9934_4614_b233,9.844613515302136,7.920745086669889,0,qwen25_real_m50_balanced_random_seed20260503,linear
chauhoang_2aa4f343_5524_f86e_b+phungkhaccuong_a992b7f5_9d18_c+phungkhaccuong_731c6dec_a942_4,9.789519029385737,5.595830154418913,0,qwen25_real_m50_balanced_random_seed20260505,linear
tuanna08go_c1cf0152_7ae6_43b6+phungkhaccuong_a992b7f5_9d18_c+nhoxinh_0c66c9c5_5cc2_46a8_9db,9.767236529344531,5.668917369842497,0,qwen25_real_m50_balanced_random_seed20260504,linear
thaffggg_8a78a9b2_d3fa_4615_b8+duyphu_0112d9da_9934_4614_b233+phungkhaccuong_a992b7f5_9d18_c,9.74206984033967,12.107256126403776,0,qwen25_real_m50_balanced_random_seed20260505,linear
denbeo_d9ae91c0_fed9_4fb4_8ddd+nhoxinh_2f944a50_cbd3_4334_af8+versil91_121ef6e9_0ded_4fc3_8c,9.633935972135513,5.3997427940368325,0,qwen25_real_m50_balanced_random_seed20260504,linear
adammandic87_3d7a58a6_4380_4e3+duyphu_7aba420b_74ac_4209_b514+adammandic87_f28f18cf_4abb_4db,9.345832538605196,0.7857101168149844,0,qwen25_real_m50_balanced_random_seed20260505,linear
laquythang_efe15045_778f_4dfa+cunghoctienganh_b7496e73_1762+versil91_121ef6e9_0ded_4fc3_8c,9.206114215947686,8.993640613555876,0,qwen25_real_m50_balanced_random_seed20260503,linear
versil91_e9f26c47_9b78_4e3f_81+tuanna08go_6af2bb68_a65f_4331+datlaaaaaaa_0dbe42c8_b07b_4785,9.067967605590024,0.6702381449087356,0,qwen25_real_m50_balanced_random_seed20260503,linear
chauhoang_4909ad74_a335_4972_9+phungkhaccuong_731c6dec_a942_4+adammandic87_f28f18cf_4abb_4db,8.968737792968714,4.015973281860319,0,qwen25_real_m50_balanced_random_seed20260505,linear
cunghoctienganh_4909ad74_a335+cunghoctienganh_b7496e73_1762+phungkhaccuong_2b1522e6_bef2_7,8.76765307962134,12.073710632324186,0,qwen25_real_m50_balanced_random_seed20260503,linear
versil91_8444c3be_8779_4769_a0+laquythang_efe15045_778f_4dfa+nbninh_a1f78795_1b61_4923_9235,8.68544634625152,4.294768047332731,0,qwen25_real_m50_balanced_random_seed20260503,linear
phungkhaccuong_a992b7f5_9d18_c+datlaaaaaaa_0dbe42c8_b07b_4785+adammandic87_f28f18cf_4abb_4db,8.673645116340424,6.851962280273405,0,qwen25_real_m50_balanced_random_seed20260505,linear
denbeo_d9ae91c0_fed9_4fb4_8ddd+nbninh_a1f78795_1b61_4923_9235+nhung02_08157847_d833_4d45_90f,8.507530297178453,3.217366409301725,0,qwen25_real_m50_balanced_random_seed20260504,linear
phungkhaccuong_a992b7f5_9d18_c+datlaaaaaaa_e8cccbe1_c136_409a+versil91_121ef6e9_0ded_4fc3_8c,8.388421010971042,4.04820747375485,0,qwen25_real_m50_balanced_random_seed20260503,linear
cunghoctienganh_4909ad74_a335+hongngo_687b8c72_c89b_4cb7_b7c+nhung03_7b6cdc3c_7130_4c2c_a2c,8.341893685225262,2.70163125991818,0,qwen25_real_m50_circulant_balanced_seed20260503,linear
tuanna08go_c1cf0152_7ae6_43b6+thaffggg_8c87f3d3_d4bb_475a_a8+mrhungddddh_911f6275_22fd_4f41,8.291970927000936,2.8008253097533853,0,qwen25_real_m50_balanced_random_seed20260504,linear
hongngo_7e251dfc_e0f7_4f73_aae+mrhunghd_9e58333c_df22_4a00_9c+nhung02_db2c9545_4607_487b_9cc,8.271268081665012,0.0377923965453774,0,qwen25_real_m50_balanced_random_seed20260505,linear
duyphu_7aba420b_74ac_4209_b514+nbninh_a1f78795_1b61_4923_9235+mrhungddddh_911f6275_22fd_4f41,8.229258007807076,4.131391716003385,0,qwen25_real_m50_balanced_random_seed20260504,linear
versil91_01a5620a_fb5f_4bab_94+duyphu_4909ad74_a335_4972_9ed8+versil91_474890ea_012d_4a25_96,8.178808004385562,5.541256141662565,0,qwen25_real_m50_balanced_random_seed20260505,linear
lhong4759_f68c5c87_934d_4399_b+nbninh_0d8b128b_8753_46c3_b80f+mrhungddddh_9b1deaac_4565_48f2,8.061263036727869,1.1562139511108072,0,qwen25_real_m50_balanced_random_seed20260503,linear
duyphu_4909ad74_a335_4972_9ed8+phungkhaccuong_2b1522e6_bef2_7+nbninh_0d8b128b_8753_46c3_b80f,8.049514736508131,3.6687523841857583,0,qwen25_real_m50_balanced_random_seed20260504,linear
